ID	ASSENT	ANXIETY	EMOTICONS	POSITIVE EMOTION	AFFECTIVE PROCESSES	ANGER	NEGATIVE EMOTION	SADNESS	
20831	5.4054	0.0000	0.0000	10.8108	10.8108	0.0000	0.0000	0.0000	
20911	0.0000	0.0000	5.5556	11.1111	11.1111	0.0000	0.0000	0.0000	
21011	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
21021	0.0000	0.0000	0.0000	7.5269	9.6774	0.0000	2.1505	0.0000	
21031	0.0000	0.0000	0.0000	10.8108	10.8108	0.0000	0.0000	0.0000	
21131	7.1429	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
21141	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
21151	0.3704	0.0000	0.0000	4.4444	5.1852	0.0000	0.3704	0.0000	
21161	0.0000	0.0000	0.0000	10.8108	13.5135	0.0000	2.7027	2.7027	
21171	14.2857	0.0000	0.0000	42.8571	42.8571	0.0000	0.0000	0.0000	
21181	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
21191	25.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
21211	0.0000	0.0000	0.0000	13.3333	13.3333	0.0000	0.0000	0.0000	
21271	2.0833	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
21291	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
21301	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
21351	0.0000	0.0000	0.0000	11.5385	11.5385	0.0000	0.0000	0.0000	
21361	0.0000	0.0000	1.1236	5.6180	8.9888	0.0000	3.3708	3.3708	
21401	0.0000	0.0000	0.0000	13.0435	13.0435	0.0000	0.0000	0.0000	
21411	0.0000	0.0000	0.0000	4.1379	4.1379	0.0000	0.0000	0.0000	
21501	1.2987	0.0000	0.0000	12.9870	12.9870	0.0000	0.0000	0.0000	
21511	0.0000	0.0000	0.0000	18.1818	18.1818	0.0000	0.0000	0.0000	
21521	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
21541	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
21581	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
21591	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
21601	0.0000	0.0000	0.0000	13.0435	17.3913	4.3478	4.3478	0.0000	
21621	0.0000	0.0000	0.0000	9.2593	11.1111	0.0000	1.8519	1.8519	
21651	0.7042	0.0000	0.0000	4.9296	4.9296	0.0000	0.0000	0.0000	
21671	1.9231	0.0000	0.0000	9.6154	9.6154	0.0000	0.0000	0.0000	
21681	0.0000	0.0000	0.0000	12.9032	12.9032	0.0000	0.0000	0.0000	
21831	0.0000	0.0000	1.2346	7.4074	7.4074	0.0000	0.0000	0.0000	
21901	0.0000	0.0000	0.0000	18.1818	18.1818	0.0000	0.0000	0.0000	
21941	1.0989	0.0000	0.0000	8.7912	8.7912	0.0000	0.0000	0.0000	
21991	0.0000	0.0000	0.0000	6.5217	6.5217	0.0000	0.0000	0.0000	
22001	0.8850	0.8850	0.0000	7.9646	9.7345	0.0000	1.7699	0.8850	
22011	8.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
22021	0.0000	0.0000	0.0000	3.2787	3.2787	0.0000	0.0000	0.0000	
22031	0.7519	0.0000	0.0000	3.0075	3.7594	0.0000	0.7519	0.0000	
22061	1.0000	0.0000	0.0000	8.0000	8.0000	0.0000	0.0000	0.0000	
22071	0.0000	0.0000	0.0000	3.4014	3.4014	0.0000	0.0000	0.0000	
22081	0.0000	0.0000	0.0000	6.3830	6.3830	0.0000	0.0000	0.0000	
22101	0.0000	0.0000	0.0000	7.3171	7.3171	0.0000	0.0000	0.0000	
22121	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
22131	1.4493	0.0000	0.0000	17.3913	17.3913	0.0000	0.0000	0.0000	
22141	0.0000	0.0000	0.0000	14.8936	14.8936	0.0000	0.0000	0.0000	
7950	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
20561	2.4390	0.0000	1.2195	8.5366	10.9756	0.0000	2.4390	0.0000	
20841	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
7780	15.3846	0.0000	0.0000	7.6923	15.3846	0.0000	7.6923	0.0000	
7880	0.0000	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
7890	20.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
20901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20931	0.0000	0.0000	0.0000	12.5000	18.7500	6.2500	6.2500	0.0000	
20971	0.0000	0.0000	0.0000	10.1695	10.1695	0.0000	0.0000	0.0000	
20981	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
20991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21081	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
21381	0.0000	0.0000	0.0000	1.7241	1.7241	0.0000	0.0000	0.0000	
21441	0.0000	0.0000	0.0000	3.3333	3.3333	0.0000	0.0000	0.0000	
21451	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
21471	0.0000	0.0000	0.0000	13.6364	13.6364	0.0000	0.0000	0.0000	
21481	0.0000	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
21731	0.0000	0.0000	0.0000	11.3636	11.3636	0.0000	0.0000	0.0000	
21911	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
21931	0.0000	0.0000	0.0000	40.0000	40.0000	0.0000	0.0000	0.0000	
21951	0.0000	0.0000	0.0000	10.6383	12.7660	0.0000	2.1277	0.0000	
21961	2.7778	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
21971	2.0833	0.0000	0.0000	10.4167	10.4167	0.0000	0.0000	0.0000	
21981	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
1091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1191	0.0000	0.0000	0.0000	1.8018	2.7027	0.0000	0.9009	0.4505	
310	0.0000	0.0000	0.0000	28.5714	28.5714	0.0000	0.0000	0.0000	
1341	4.1667	0.0000	0.0000	4.1667	4.1667	0.0000	0.0000	0.0000	
7441	0.0000	0.0000	0.0000	3.9773	3.9773	0.0000	0.0000	0.0000	
7781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2930	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
3680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4200	0.0000	0.0000	0.0000	26.0870	26.0870	0.0000	0.0000	0.0000	
4290	0.0000	0.0000	0.0000	11.7647	11.7647	0.0000	0.0000	0.0000	
4660	0.0000	0.0000	0.0000	2.2727	2.2727	0.0000	0.0000	0.0000	
4670	0.0000	0.0000	0.9091	6.3636	7.2727	0.0000	0.9091	0.0000	
4700	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
8011	0.0000	0.0000	0.0000	5.7692	5.7692	0.0000	0.0000	0.0000	
2490	0.0000	0.0000	3.0303	6.0606	6.0606	0.0000	0.0000	0.0000	
2660	0.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	
3540	0.0000	0.0000	0.0000	4.4776	4.4776	0.0000	0.0000	0.0000	
3550	3.2258	0.0000	0.0000	0.0000	6.4516	0.0000	3.2258	0.0000	
8141	0.0000	0.0000	0.0000	9.4340	9.4340	0.0000	0.0000	0.0000	
4170	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
4190	0.7042	0.0000	0.0000	6.3380	7.7465	0.0000	1.4085	0.0000	
8171	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
2570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2800	0.0000	0.0000	0.0000	11.5385	11.5385	0.0000	0.0000	0.0000	
2840	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
8691	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2790	0.0000	0.0000	7.6923	7.6923	7.6923	0.0000	0.0000	0.0000	
8701	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
8881	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
9071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2980	0.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	
3000	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
9131	5.8824	0.0000	0.0000	11.7647	11.7647	0.0000	0.0000	0.0000	
2990	0.0000	0.0000	14.2857	42.8571	42.8571	0.0000	0.0000	0.0000	
9151	0.0000	0.0000	0.0000	40.0000	40.0000	0.0000	0.0000	0.0000	
9181	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
9321	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
9421	20.0000	0.0000	0.0000	40.0000	40.0000	0.0000	0.0000	0.0000	
9571	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
9591	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
9931	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
3570	0.0000	0.0000	0.0000	1.8182	1.8182	0.0000	0.0000	0.0000	
4030	0.0000	0.0000	0.0000	1.0204	3.0612	0.0000	2.0408	0.0000	
9971	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
10001	16.6667	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
10261	0.0000	0.0000	0.0000	8.5714	8.5714	0.0000	0.0000	0.0000	
10621	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
10731	0.0000	0.0000	2.6316	5.2632	5.2632	0.0000	0.0000	0.0000	
11031	0.0000	0.0000	0.0000	11.5385	15.3846	0.0000	3.8462	3.8462	
11081	0.0000	0.0000	0.0000	7.6923	11.5385	0.0000	3.8462	0.0000	
11871	0.0000	3.1250	0.0000	0.0000	3.1250	0.0000	3.1250	0.0000	
4260	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	
4310	0.0000	0.0000	0.0000	2.8571	2.8571	0.0000	0.0000	0.0000	
4540	2.0000	4.0000	0.0000	2.0000	6.0000	0.0000	4.0000	0.0000	
4580	2.5641	0.0000	0.0000	5.1282	5.1282	0.0000	0.0000	0.0000	
5820	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12431	0.0000	0.0000	0.0000	5.5556	6.6667	0.0000	1.1111	0.0000	
4790	0.0000	0.0000	1.8519	5.5556	5.5556	0.0000	0.0000	0.0000	
15221	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
13161	0.0000	0.0000	0.0000	1.5625	6.2500	0.0000	4.6875	0.0000	
18211	0.3367	0.0000	0.0000	1.6835	2.3569	0.0000	0.6734	0.6734	
4771	0.0000	3.0303	0.0000	3.0303	6.0606	0.0000	3.0303	0.0000	
4841	0.0000	0.0000	0.0000	1.1364	1.1364	0.0000	0.0000	0.0000	
13131	0.0000	0.0000	0.0000	2.4096	2.4096	0.0000	0.0000	0.0000	
10521	0.0000	0.0000	0.0000	4.2373	5.9322	0.8475	1.6949	0.8475	
10711	0.0000	0.0000	0.0000	1.3514	4.0541	0.0000	2.7027	1.3514	
4020	20.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
11051	0.0000	0.0000	0.0000	2.8986	5.7971	1.4493	2.8986	1.4493	
15871	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
15881	0.5348	0.0000	0.0000	0.5348	0.5348	0.0000	0.0000	0.0000	
20551	0.0000	0.0000	0.0000	1.8868	1.8868	0.0000	0.0000	0.0000	
20601	0.0000	0.0000	0.0000	3.5294	3.5294	0.0000	0.0000	0.0000	
1071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1111	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
1601	4.7619	0.0000	0.0000	0.0000	9.5238	0.0000	9.5238	0.0000	
320	3.4483	0.0000	0.0000	3.4483	10.3448	0.0000	6.8966	0.0000	
1661	0.0000	0.0000	0.0000	0.0000	3.2258	0.0000	3.2258	0.0000	
380	7.1429	0.0000	0.0000	14.2857	21.4286	0.0000	7.1429	0.0000	
7391	0.0000	0.0000	0.0000	0.9804	1.4706	0.4902	0.4902	0.0000	
7431	0.0000	0.0000	0.0000	1.1364	1.1364	0.0000	0.0000	0.0000	
7461	1.2605	0.0000	0.0000	1.6807	1.6807	0.0000	0.0000	0.0000	
7521	1.0417	0.0000	0.0000	4.1667	6.2500	1.0417	2.0833	0.0000	
7551	0.0000	0.0000	0.0000	1.7647	1.7647	0.0000	0.0000	0.0000	
2810	1.0753	0.0000	0.0000	1.0753	1.0753	0.0000	0.0000	0.0000	
7661	0.0000	0.0000	0.0000	2.4793	4.1322	0.8264	1.6529	0.0000	
7761	0.3876	0.0000	0.0000	1.5504	1.9380	0.3876	0.3876	0.0000	
7831	0.0000	0.0000	0.0000	1.9704	2.4631	0.0000	0.4926	0.4926	
7921	0.0000	0.0000	0.0000	0.9346	1.8692	0.0000	0.9346	0.0000	
2830	0.0787	0.0000	0.0000	0.4721	0.7081	0.0000	0.2360	0.0000	
8601	0.0000	0.0000	0.0000	2.7778	5.5556	0.0000	2.7778	0.0000	
13091	0.0000	0.0000	0.0000	4.2254	5.6338	0.0000	0.0000	0.0000	
13191	0.0000	0.0000	0.0000	1.2876	1.7167	0.0000	0.4292	0.0000	
13261	1.0000	1.0000	0.0000	7.0000	9.0000	0.0000	1.0000	0.0000	
13371	0.0000	0.0000	0.0000	3.1250	3.1250	0.0000	0.0000	0.0000	
5390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13431	0.0000	0.0000	0.0000	8.8235	8.8235	0.0000	0.0000	0.0000	
14441	0.0000	0.0000	0.0000	8.2192	8.2192	0.0000	0.0000	0.0000	
18181	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
4751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10501	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	5.8824	0.0000	
15831	0.0000	0.0000	0.0000	0.0000	5.4054	0.0000	5.4054	0.0000	
20341	0.0000	0.0000	1.3514	6.7568	6.7568	0.0000	0.0000	0.0000	
20411	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
20481	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
20531	0.0000	0.0000	0.0000	4.0816	4.0816	0.0000	0.0000	0.0000	
20571	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
1061	0.0000	0.0000	4.5455	0.0000	0.0000	0.0000	0.0000	0.0000	
1131	0.0000	0.0000	0.0000	3.2258	3.2258	0.0000	0.0000	0.0000	
1441	2.7027	0.0000	0.0000	5.4054	5.4054	0.0000	0.0000	0.0000	
1451	3.7037	0.0000	0.0000	3.7037	7.4074	0.0000	3.7037	0.0000	
2291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7371	0.0000	0.5319	0.5319	2.1277	2.6596	0.0000	0.5319	0.0000	
13051	0.0000	0.0000	0.0000	1.2422	2.4845	0.0000	1.2422	1.2422	
13571	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
18161	0.0000	0.0000	0.0000	2.8436	4.7393	0.9479	1.8957	0.9479	
18171	1.5152	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
7160	3.8462	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
18191	0.0000	0.0000	0.0000	0.0000	3.6364	0.0000	3.6364	0.0000	
18201	1.2048	0.0000	0.0000	3.6145	6.0241	0.0000	2.4096	1.2048	
18231	0.6757	0.0000	0.0000	4.0541	4.0541	0.0000	0.0000	0.0000	
18381	0.0000	0.0000	0.0000	2.4000	2.9333	0.2667	0.5333	0.0000	
20741	0.6944	0.0000	0.0000	2.7778	3.4722	0.0000	0.6944	0.0000	
4711	0.0000	1.3889	0.0000	2.7778	4.1667	0.0000	1.3889	0.0000	
10481	0.0000	0.9091	0.0000	0.0000	4.5455	0.0000	4.5455	0.0000	
10511	0.0000	0.0000	0.0000	0.0000	1.3514	0.0000	1.3514	0.6757	
3840	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	12.5000	0.0000	
10531	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	7.6923	0.0000	
15781	0.0000	0.0000	0.0000	1.7544	1.7544	0.0000	0.0000	0.0000	
17871	0.0000	0.2451	0.0000	0.7353	0.9804	0.0000	0.2451	0.0000	
20241	0.0000	0.0000	0.0000	3.8095	4.7619	0.0000	0.9524	0.0000	
20391	0.0000	0.0000	0.0000	3.2258	4.8387	0.0000	1.6129	1.6129	
7630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1041	0.0000	0.0000	0.0000	1.7544	1.7544	0.0000	0.0000	0.0000	
1081	0.0000	0.0000	0.0000	3.8462	7.6923	0.0000	3.8462	0.0000	
120	0.0000	0.0000	0.0000	13.3333	13.3333	0.0000	0.0000	0.0000	
140	7.1429	0.0000	0.0000	14.2857	21.4286	7.1429	7.1429	0.0000	
1101	1.7241	0.0000	0.0000	5.1724	5.1724	0.0000	0.0000	0.0000	
160	0.0000	0.0000	0.0000	5.5556	8.3333	0.0000	2.7778	0.0000	
230	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	
7321	0.0000	0.0000	0.0000	1.2821	2.5641	0.0000	1.2821	0.0000	
7331	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	5.8824	0.0000	
7351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7451	11.1111	0.0000	0.0000	0.0000	11.1111	0.0000	11.1111	11.1111	
7501	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	0.0000	0.0000	
7631	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
13041	0.0000	0.0000	0.0000	0.0000	1.4599	0.0000	1.4599	0.7299	
13071	0.0000	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
5490	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
13361	1.6129	0.0000	0.0000	3.2258	4.8387	0.0000	1.6129	0.0000	
14961	0.0000	0.0000	0.0000	1.0870	3.2609	0.0000	2.1739	0.0000	
18121	0.0000	0.0000	0.0000	2.1739	2.1739	0.0000	0.0000	0.0000	
4601	0.5208	0.0000	0.0000	2.6042	3.1250	0.0000	0.5208	0.5208	
10471	4.1237	0.0000	0.0000	8.2474	8.2474	0.0000	0.0000	0.0000	
11651	0.0000	0.0000	0.0000	1.8634	2.4845	0.0000	0.6211	0.0000	
11991	0.6993	0.0000	0.0000	2.0979	2.7972	0.0000	0.6993	0.0000	
4430	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
12381	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
12391	0.0000	0.0000	0.0000	2.7778	4.8611	0.6944	2.0833	0.6944	
4770	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
6330	0.0000	0.0000	0.0000	2.6667	4.0000	0.0000	1.3333	1.3333	
6950	0.0000	0.0000	0.0000	3.0151	3.5176	0.0000	0.5025	0.0000	
6960	0.4525	0.0000	0.0000	2.7149	4.0724	0.0000	1.3575	0.4525	
6980	1.4493	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
14751	1.1765	1.7647	0.0000	3.5294	5.2941	0.0000	1.7647	0.0000	
6180	0.0000	0.6410	0.0000	3.2051	4.1667	0.0000	0.6410	0.0000	
6200	0.0000	0.0000	0.0000	8.8235	8.8235	0.0000	0.0000	0.0000	
6730	1.5625	0.0000	0.0000	1.5625	1.5625	0.0000	0.0000	0.0000	
16191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16321	0.0000	0.0000	0.0000	3.3333	4.4444	0.0000	1.1111	1.1111	
16861	0.0000	1.2500	0.0000	3.7500	5.0000	0.0000	1.2500	0.0000	
17181	1.4925	0.0000	0.0000	7.4627	7.4627	0.0000	0.0000	0.0000	
7030	0.0000	1.0309	0.0000	8.2474	9.2784	0.0000	1.0309	0.0000	
17581	0.0000	0.5988	0.0000	1.7964	2.9940	0.0000	1.1976	0.5988	
7020	0.8065	0.0000	0.0000	2.8226	3.2258	0.4032	0.4032	0.0000	
7040	0.0000	0.5525	0.0000	2.2099	2.7624	0.0000	0.5525	0.0000	
17691	0.0000	0.0000	0.0000	1.9608	1.9608	0.0000	0.0000	0.0000	
15741	0.8850	0.0000	0.0000	3.5398	4.4248	0.0000	0.8850	0.0000	
15761	0.0000	4.5455	0.0000	0.0000	4.5455	0.0000	4.5455	0.0000	
15791	0.0000	0.0000	0.0000	3.1250	3.1250	0.0000	0.0000	0.0000	
15801	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	8.3333	0.0000	
6820	0.0000	0.0000	0.0000	0.0000	4.5455	4.5455	4.5455	0.0000	
15971	0.0000	0.0000	0.0000	4.4444	4.4444	0.0000	0.0000	0.0000	
15991	2.3810	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	
6710	0.0000	0.0000	0.0000	4.0816	8.1633	0.0000	3.0612	0.0000	
6830	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
16001	0.0000	0.0000	0.0000	2.8986	4.3478	0.0000	1.4493	1.4493	
6700	0.0000	0.0000	0.0000	2.3810	2.3810	0.0000	0.0000	0.0000	
18131	6.6667	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
20171	0.0000	0.0000	0.0000	4.8544	5.8252	0.9709	0.9709	0.0000	
1031	1.8182	0.0000	0.0000	10.9091	10.9091	0.0000	0.0000	0.0000	
1261	0.0000	0.0000	0.0000	17.6471	17.6471	0.0000	0.0000	0.0000	
1271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
560	0.0000	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	
880	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
1640	0.0000	0.0000	0.0000	7.4074	7.4074	0.0000	0.0000	0.0000	
1980	0.0000	0.0000	2.7778	2.7778	2.7778	0.0000	0.0000	0.0000	
1701	2.0000	0.0000	0.0000	6.0000	6.0000	0.0000	0.0000	0.0000	
2050	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
1791	0.0000	3.3333	0.0000	0.0000	3.3333	0.0000	3.3333	0.0000	
450	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
990	33.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1851	0.0000	0.0000	0.0000	11.7647	11.7647	0.0000	0.0000	0.0000	
1891	0.0000	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
460	0.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	
1030	0.0000	0.0000	0.0000	3.7500	3.7500	0.0000	0.0000	0.0000	
1931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1941	0.0000	0.0000	0.0000	2.3810	2.3810	0.0000	0.0000	0.0000	
1040	0.0000	0.0000	0.0000	1.8182	1.8182	0.0000	0.0000	0.0000	
1110	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
1740	0.0000	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
1991	0.0000	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	
2031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2181	0.0000	0.0000	0.0000	1.9231	1.9231	0.0000	0.0000	0.0000	
1060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2231	0.0000	0.0000	0.0000	2.6316	2.6316	0.0000	0.0000	0.0000	
2241	0.0000	0.0000	0.0000	1.9608	1.9608	0.0000	0.0000	0.0000	
2251	0.0000	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
2261	1.0309	0.0000	0.0000	4.1237	4.1237	0.0000	0.0000	0.0000	
2301	0.0000	0.0000	0.0000	1.6129	1.6129	0.0000	0.0000	0.0000	
1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2321	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
900	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
970	0.0000	0.0000	0.0000	7.4074	7.4074	0.0000	0.0000	0.0000	
2331	0.0000	0.0000	0.0000	9.2593	9.2593	0.0000	0.0000	0.0000	
580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1340	1.7544	0.0000	0.0000	3.5088	3.5088	0.0000	0.0000	0.0000	
1630	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
2351	0.0000	0.0000	0.0000	1.0638	1.0638	0.0000	0.0000	0.0000	
2361	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
1670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2411	0.0000	0.0000	0.0000	2.8169	2.8169	0.0000	0.0000	0.0000	
2461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2501	0.0000	0.0000	0.0000	3.1746	3.1746	0.0000	0.0000	0.0000	
2511	0.0000	0.0000	0.0000	2.6316	2.6316	0.0000	0.0000	0.0000	
2521	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
2531	0.0000	0.0000	0.0000	3.7037	3.7037	0.0000	0.0000	0.0000	
2541	0.0000	0.0000	0.0000	1.8182	1.8182	0.0000	0.0000	0.0000	
