ID	PERCEPTUAL PROCESSES	SEEING	HEARING	FEELING	
14351	2.1459	0.4292	0.4292	1.2876	
14431	0.0000	0.0000	0.0000	0.0000	
14721	0.0000	0.0000	0.0000	0.0000	
6640	0.0000	0.0000	0.0000	0.0000	
6660	3.2258	3.2258	0.0000	0.0000	
14861	0.0000	0.0000	0.0000	0.0000	
6650	0.0000	0.0000	0.0000	0.0000	
14871	6.0606	3.0303	0.0000	3.0303	
14921	0.0000	0.0000	0.0000	0.0000	
6170	0.0000	0.0000	0.0000	0.0000	
15551	4.3478	0.8696	0.8696	2.6087	
6500	0.0000	0.0000	0.0000	0.0000	
6570	3.1250	2.6042	0.0000	0.5208	
6600	5.1282	3.8462	0.0000	1.2821	
15811	0.0000	0.0000	0.0000	0.0000	
18671	3.3708	3.3708	0.0000	0.0000	
18681	0.0000	0.0000	0.0000	0.0000	
18691	0.0000	0.0000	0.0000	0.0000	
18921	0.0000	0.0000	0.0000	0.0000	
131	0.0000	0.0000	0.0000	0.0000	
2071	6.2500	6.2500	0.0000	0.0000	
2881	0.0000	0.0000	0.0000	0.0000	
3791	0.0000	0.0000	0.0000	0.0000	
4521	7.1429	2.3810	0.0000	0.0000	
1210	9.0909	9.0909	0.0000	0.0000	
5471	1.3158	1.3158	0.0000	0.0000	
5661	0.0000	0.0000	0.0000	0.0000	
1600	0.0000	0.0000	0.0000	0.0000	
5701	0.0000	0.0000	0.0000	0.0000	
5761	0.0000	0.0000	0.0000	0.0000	
11221	0.9063	0.3021	0.6042	0.0000	
11301	2.3529	1.1765	1.1765	0.0000	
11381	1.7751	1.7751	0.0000	0.0000	
4120	0.0000	0.0000	0.0000	0.0000	
4150	0.0000	0.0000	0.0000	0.0000	
16571	0.0000	0.0000	0.0000	0.0000	
16751	0.0000	0.0000	0.0000	0.0000	
1691	0.0000	0.0000	0.0000	0.0000	
1861	0.0000	0.0000	0.0000	0.0000	
610	2.7778	2.7778	0.0000	0.0000	
6260	3.4483	3.4483	0.0000	0.0000	
6630	0.0000	0.0000	0.0000	0.0000	
1911	2.5000	2.5000	0.0000	0.0000	
1961	2.2222	2.2222	0.0000	0.0000	
600	3.7037	1.8519	0.0000	1.8519	
2601	0.8333	0.0000	0.8333	0.0000	
8091	2.6667	1.3333	1.3333	0.0000	
2620	0.8850	0.8850	0.0000	0.0000	
2760	2.5316	0.6329	1.2658	0.6329	
5560	0.0000	0.0000	0.0000	0.0000	
8681	0.0000	0.0000	0.0000	0.0000	
8411	4.4444	4.4444	0.0000	0.0000	
8451	0.0000	0.0000	0.0000	0.0000	
8551	0.0000	0.0000	0.0000	0.0000	
8581	0.0000	0.0000	0.0000	0.0000	
9461	2.4390	2.4390	0.0000	0.0000	
14271	1.1905	0.0000	1.1905	0.0000	
14791	1.7241	0.0000	1.7241	0.0000	
6110	0.8772	0.0000	0.8772	0.0000	
6120	1.3514	0.6757	0.6757	0.0000	
6140	4.0816	0.0000	4.0816	0.0000	
14971	0.7299	0.7299	0.0000	0.0000	
18661	1.5152	1.5152	0.0000	0.0000	
18701	1.5152	1.5152	0.0000	0.0000	
18721	0.0000	0.0000	0.0000	0.0000	
18861	0.0000	0.0000	0.0000	0.0000	
18881	4.5455	4.5455	0.0000	0.0000	
18891	0.0000	0.0000	0.0000	0.0000	
18951	0.0000	0.0000	0.0000	0.0000	
121	1.2346	1.2346	0.0000	0.0000	
171	0.0000	0.0000	0.0000	0.0000	
10	0.0000	0.0000	0.0000	0.0000	
150	0.8333	0.0000	0.8333	0.0000	
170	0.0000	0.0000	0.0000	0.0000	
670	7.6923	7.6923	0.0000	0.0000	
2250	4.8611	2.7778	1.3889	0.0000	
2300	15.3846	7.6923	7.6923	0.0000	
201	1.4286	0.7143	0.0000	0.7143	
20	2.2747	0.8749	0.6124	0.7874	
220	0.0000	0.0000	0.0000	0.0000	
430	0.0000	0.0000	0.0000	0.0000	
480	4.0000	4.0000	0.0000	0.0000	
650	1.7544	1.7544	0.0000	0.0000	
2330	0.6329	0.0000	0.6329	0.0000	
211	1.0417	1.0417	0.0000	0.0000	
261	5.7971	4.3478	0.0000	1.4493	
321	0.0000	0.0000	0.0000	0.0000	
351	0.0000	0.0000	0.0000	0.0000	
90	7.1429	7.1429	0.0000	0.0000	
1321	0.0000	0.0000	0.0000	0.0000	
2801	0.0000	0.0000	0.0000	0.0000	
1750	0.0000	0.0000	0.0000	0.0000	
2230	0.0000	0.0000	0.0000	0.0000	
2320	3.5088	1.7544	1.7544	0.0000	
2420	0.0000	0.0000	0.0000	0.0000	
5991	1.4388	0.7194	0.0000	0.0000	
7081	0.0000	0.0000	0.0000	0.0000	
7111	0.5405	0.0000	0.0000	0.5405	
2140	0.0000	0.0000	0.0000	0.0000	
7581	0.0000	0.0000	0.0000	0.0000	
2290	2.6316	0.0000	0.0000	2.6316	
2350	1.6949	0.0000	0.0000	0.8475	
7711	2.1164	0.0000	0.0000	1.5873	
2390	0.0000	0.0000	0.0000	0.0000	
8921	1.1765	0.0000	0.0000	1.1765	
2910	0.0000	0.0000	0.0000	0.0000	
9031	2.7027	1.8018	0.0000	0.9009	
5451	0.0000	0.0000	0.0000	0.0000	
5611	0.0000	0.0000	0.0000	0.0000	
5651	0.0000	0.0000	0.0000	0.0000	
1870	0.0000	0.0000	0.0000	0.0000	
5831	0.0000	0.0000	0.0000	0.0000	
5841	0.0000	0.0000	0.0000	0.0000	
6161	0.0000	0.0000	0.0000	0.0000	
6171	1.1299	0.5650	0.5650	0.0000	
6571	0.0000	0.0000	0.0000	0.0000	
11191	1.8868	1.8868	0.0000	0.0000	
11201	0.0000	0.0000	0.0000	0.0000	
4100	0.0000	0.0000	0.0000	0.0000	
4140	0.0000	0.0000	0.0000	0.0000	
4490	2.3810	2.3810	0.0000	0.0000	
11371	1.4493	1.4493	0.0000	0.0000	
4130	0.0000	0.0000	0.0000	0.0000	
4300	0.0000	0.0000	0.0000	0.0000	
11591	1.8868	1.8868	0.0000	0.0000	
5030	1.1765	1.1765	0.0000	0.0000	
5290	0.0000	0.0000	0.0000	0.0000	
11611	0.0000	0.0000	0.0000	0.0000	
6090	0.0000	0.0000	0.0000	0.0000	
11621	2.7778	0.0000	2.7778	0.0000	
4420	0.0000	0.0000	0.0000	0.0000	
11721	1.4925	1.4925	0.0000	0.0000	
5300	1.6949	0.0000	1.6949	0.0000	
5330	0.0000	0.0000	0.0000	0.0000	
5520	0.0000	0.0000	0.0000	0.0000	
5880	0.0000	0.0000	0.0000	0.0000	
11741	5.8824	5.8824	0.0000	0.0000	
4500	0.0000	0.0000	0.0000	0.0000	
11931	0.0000	0.0000	0.0000	0.0000	
4280	0.0000	0.0000	0.0000	0.0000	
12371	2.8369	2.1277	0.7092	0.0000	
4870	1.9048	1.9048	0.0000	0.0000	
4880	0.9615	0.9615	0.0000	0.0000	
4900	3.0928	2.0619	1.0309	0.0000	
5000	4.0000	4.0000	0.0000	0.0000	
5830	0.0000	0.0000	0.0000	0.0000	
6010	0.6849	0.0000	0.6849	0.0000	
12561	1.0204	0.5102	0.0000	0.5102	
13081	0.0000	0.0000	0.0000	0.0000	
13281	1.6129	1.6129	0.0000	0.0000	
13341	0.0000	0.0000	0.0000	0.0000	
5580	3.0303	3.0303	0.0000	0.0000	
13511	0.0000	0.0000	0.0000	0.0000	
13671	0.0000	0.0000	0.0000	0.0000	
13791	0.0000	0.0000	0.0000	0.0000	
5690	0.0000	0.0000	0.0000	0.0000	
14281	0.0000	0.0000	0.0000	0.0000	
5900	0.0000	0.0000	0.0000	0.0000	
5990	2.1277	0.0000	0.0000	2.1277	
14291	0.0000	0.0000	0.0000	0.0000	
6100	0.0000	0.0000	0.0000	0.0000	
14541	0.0000	0.0000	0.0000	0.0000	
14561	1.0417	1.0417	0.0000	0.0000	
6000	0.0000	0.0000	0.0000	0.0000	
14601	0.0000	0.0000	0.0000	0.0000	
14641	0.0000	0.0000	0.0000	0.0000	
14761	2.2989	1.1494	0.0000	1.1494	
14771	2.0833	2.0833	0.0000	0.0000	
16561	0.0000	0.0000	0.0000	0.0000	
16721	2.4390	0.0000	0.0000	0.0000	
16761	0.0000	0.0000	0.0000	0.0000	
16771	0.0000	0.0000	0.0000	0.0000	
16791	5.7143	2.8571	2.8571	0.0000	
16821	0.0000	0.0000	0.0000	0.0000	
16951	2.2727	2.2727	0.0000	0.0000	
6940	0.0000	0.0000	0.0000	0.0000	
17511	0.0000	0.0000	0.0000	0.0000	
17521	3.7037	1.8519	1.8519	0.0000	
1671	0.0000	0.0000	0.0000	0.0000	
2201	0.0000	0.0000	0.0000	0.0000	
2271	0.0000	0.0000	0.0000	0.0000	
2441	0.0000	0.0000	0.0000	0.0000	
2471	0.0000	0.0000	0.0000	0.0000	
2561	0.0000	0.0000	0.0000	0.0000	
2621	2.2222	0.0000	0.0000	0.0000	
660	0.0000	0.0000	0.0000	0.0000	
1430	0.0000	0.0000	0.0000	0.0000	
4581	1.3158	0.0000	0.0000	1.3158	
6081	0.0000	0.0000	0.0000	0.0000	
2010	0.0000	0.0000	0.0000	0.0000	
2070	0.0000	0.0000	0.0000	0.0000	
11061	0.0000	0.0000	0.0000	0.0000	
11241	0.0000	0.0000	0.0000	0.0000	
14171	0.0000	0.0000	0.0000	0.0000	
5840	5.2632	5.2632	0.0000	0.0000	
14511	0.0000	0.0000	0.0000	0.0000	
7310	0.0000	0.0000	0.0000	0.0000	
7320	0.0000	0.0000	0.0000	0.0000	
8361	2.1505	0.5376	1.0753	0.5376	
8381	1.4706	0.0000	1.4706	0.0000	
8831	0.7042	0.7042	0.0000	0.0000	
14221	1.4286	1.4286	0.0000	0.0000	
14341	0.0000	0.0000	0.0000	0.0000	
14581	0.0000	0.0000	0.0000	0.0000	
18611	0.0000	0.0000	0.0000	0.0000	
19001	0.0000	0.0000	0.0000	0.0000	
7300	0.0000	0.0000	0.0000	0.0000	
111	5.9701	5.2239	0.0000	0.7463	
5381	4.1916	3.5928	0.0000	0.5988	
6621	6.2500	6.2500	0.0000	0.0000	
2030	3.1250	0.0000	1.5625	1.5625	
11181	1.3453	0.0000	1.3453	0.0000	
11261	1.9417	0.9709	0.0000	0.9709	
16551	0.5714	0.5714	0.0000	0.0000	
21861	0.0000	0.0000	0.0000	0.0000	
21891	1.4493	0.4831	0.4831	0.4831	
1531	3.1250	1.5625	0.0000	1.5625	
1591	1.0811	1.0811	0.0000	0.0000	
2161	0.5435	0.0000	0.0000	0.0000	
3281	1.9841	1.1905	0.3968	0.3968	
3841	1.3158	1.3158	0.0000	1.3158	
8341	3.5088	0.0000	2.6316	0.8772	
9341	3.1746	3.1746	0.0000	0.0000	
9411	3.9370	2.3622	1.5748	0.0000	
14191	0.5405	0.5405	0.0000	0.0000	
14211	3.1250	3.1250	0.0000	0.0000	
5960	0.9709	0.9709	0.0000	0.0000	
18581	0.0000	0.0000	0.0000	0.0000	
19251	0.8696	0.8696	0.0000	0.0000	
20451	0.0000	0.0000	0.0000	0.0000	
20541	3.2787	1.6393	1.6393	0.0000	
101	6.3380	4.9296	0.0000	0.7042	
5371	1.9139	1.9139	0.0000	0.0000	
11131	2.9630	2.2222	0.7407	0.0000	
12771	0.0000	0.0000	0.0000	0.0000	
12901	6.2500	6.2500	0.0000	0.0000	
16531	0.0000	0.0000	0.0000	0.0000	
21811	2.2727	0.0000	2.2727	0.0000	
21821	0.0000	0.0000	0.0000	0.0000	
21871	0.0000	0.0000	0.0000	0.0000	
21881	1.7857	1.7857	0.0000	0.0000	
1521	1.0000	1.0000	0.0000	0.0000	
1561	4.1667	0.0000	1.3889	2.7778	
840	0.9434	0.0000	0.0000	0.9434	
860	0.0000	0.0000	0.0000	0.0000	
1651	0.2457	0.0000	0.0000	0.0000	
940	0.0000	0.0000	0.0000	0.0000	
1721	2.3256	0.0000	0.0000	2.3256	
1811	1.4035	0.7018	0.3509	0.0000	
3511	2.0690	1.3793	0.6897	0.0000	
3561	0.4695	0.4695	0.0000	0.0000	
3721	0.0000	0.0000	0.0000	0.0000	
8301	1.6304	0.5435	0.0000	0.0000	
8351	1.4019	0.4673	0.0000	0.4673	
8721	1.6667	0.8333	0.8333	0.0000	
13121	0.0000	0.0000	0.0000	0.0000	
14121	1.0000	1.0000	0.0000	0.0000	
18571	4.4444	2.2222	2.2222	0.0000	
18591	0.0000	0.0000	0.0000	0.0000	
18601	0.7692	0.7692	0.0000	0.0000	
18641	0.0000	0.0000	0.0000	0.0000	
18711	0.0000	0.0000	0.0000	0.0000	
18751	0.0000	0.0000	0.0000	0.0000	
18771	0.0000	0.0000	0.0000	0.0000	
18811	0.0000	0.0000	0.0000	0.0000	
18851	0.0000	0.0000	0.0000	0.0000	
18871	2.8571	2.8571	0.0000	0.0000	
91	7.2115	6.7308	0.0000	0.4808	
5321	0.0000	0.0000	0.0000	0.0000	
5391	0.0000	0.0000	0.0000	0.0000	
11111	1.3445	0.6723	0.3361	0.3361	
13721	0.0000	0.0000	0.0000	0.0000	
5590	0.4878	0.0000	0.0000	0.4878	
13811	2.2222	0.0000	1.1111	0.0000	
5740	2.8571	0.0000	1.9048	0.9524	
16481	3.9823	0.8850	0.8850	2.2124	
17201	0.0000	0.0000	0.0000	0.0000	
21771	1.2346	0.0000	0.0000	0.0000	
21781	3.7037	1.8519	0.0000	0.0000	
21791	0.0000	0.0000	0.0000	0.0000	
21801	0.0000	0.0000	0.0000	0.0000	
1491	0.0000	0.0000	0.0000	0.0000	
2401	2.9851	2.9851	0.0000	0.0000	
4791	0.0000	0.0000	0.0000	0.0000	
6741	0.8850	0.8850	0.0000	0.0000	
2040	2.4390	2.4390	0.0000	0.0000	
7861	10.0000	0.0000	10.0000	0.0000	
2460	1.4706	1.4706	0.0000	0.0000	
8031	1.8519	1.8519	0.0000	0.0000	
2470	1.2987	1.2987	0.0000	0.0000	
12301	3.0769	1.5385	0.0000	0.7692	
4530	3.9216	3.9216	0.0000	0.0000	
7730	2.6316	0.0000	0.0000	2.6316	
15841	2.5641	2.5641	0.0000	0.0000	
8281	1.6209	0.9975	0.3741	0.2494	
8771	0.9174	0.0000	0.0000	0.9174	
14031	1.3514	1.3514	0.0000	0.0000	
14061	0.0000	0.0000	0.0000	0.0000	
5750	0.0000	0.0000	0.0000	0.0000	
14151	2.7778	0.0000	2.7778	0.0000	
14181	0.0000	0.0000	0.0000	0.0000	
14201	0.0000	0.0000	0.0000	0.0000	
14251	0.0000	0.0000	0.0000	0.0000	
5870	3.1250	3.1250	0.0000	0.0000	
5890	0.0000	0.0000	0.0000	0.0000	
16661	0.0000	0.0000	0.0000	0.0000	
18561	1.3333	0.0000	0.0000	1.3333	
21561	0.0000	0.0000	0.0000	0.0000	
81	6.7227	6.3025	0.0000	0.4202	
5261	0.0000	0.0000	0.0000	0.0000	
6461	25.0000	25.0000	0.0000	0.0000	
6471	0.0000	0.0000	0.0000	0.0000	
7121	0.0000	0.0000	0.0000	0.0000	
2100	0.0000	0.0000	0.0000	0.0000	
2130	0.0000	0.0000	0.0000	0.0000	
2190	0.0000	0.0000	0.0000	0.0000	
2340	0.0000	0.0000	0.0000	0.0000	
3310	1.4706	0.0000	1.4706	0.0000	
7161	1.0753	1.0753	0.0000	0.0000	
10841	0.0000	0.0000	0.0000	0.0000	
3970	1.9231	1.9231	0.0000	0.0000	
11071	4.3478	4.3478	0.0000	0.0000	
11751	4.7619	4.7619	0.0000	0.0000	
6720	2.5000	2.5000	0.0000	0.0000	
12341	4.1667	4.1667	0.0000	0.0000	
12791	9.0909	4.5455	0.0000	4.5455	
5050	0.0000	0.0000	0.0000	0.0000	
11101	0.0000	0.0000	0.0000	0.0000	
11291	0.6757	0.0000	0.0000	0.0000	
15351	0.0000	0.0000	0.0000	0.0000	
16471	0.0000	0.0000	0.0000	0.0000	
16611	0.0000	0.0000	0.0000	0.0000	
16681	0.0000	0.0000	0.0000	0.0000	
16801	0.0000	0.0000	0.0000	0.0000	
16891	2.2727	2.2727	0.0000	0.0000	
21751	0.0000	0.0000	0.0000	0.0000	
21921	4.3478	4.3478	0.0000	0.0000	
22091	0.8850	0.0000	0.0000	0.8850	
1481	0.0000	0.0000	0.0000	0.0000	
8181	0.0000	0.0000	0.0000	0.0000	
8741	1.6529	0.0000	0.8264	0.8264	
3340	0.0000	0.0000	0.0000	0.0000	
14011	4.5455	0.0000	3.0303	0.0000	
14051	0.0000	0.0000	0.0000	0.0000	
5710	0.0000	0.0000	0.0000	0.0000	
5760	0.0000	0.0000	0.0000	0.0000	
5770	2.3256	0.0000	2.3256	0.0000	
5780	0.0000	0.0000	0.0000	0.0000	
6460	0.0000	0.0000	0.0000	0.0000	
14111	0.0000	0.0000	0.0000	0.0000	
14161	3.7736	1.8868	1.8868	0.0000	
6470	4.1096	2.7397	0.0000	1.3699	
6490	0.0000	0.0000	0.0000	0.0000	
6540	1.8519	0.0000	1.8519	0.0000	
6930	5.7143	2.8571	2.8571	0.0000	
15701	0.0000	0.0000	0.0000	0.0000	
6550	0.0000	0.0000	0.0000	0.0000	
6560	4.0816	2.0408	1.0204	0.0000	
15721	3.9216	3.9216	0.0000	0.0000	
17131	0.0000	0.0000	0.0000	0.0000	
17371	0.0000	0.0000	0.0000	0.0000	
18521	4.5455	4.5455	0.0000	0.0000	
18541	0.0000	0.0000	0.0000	0.0000	
71	6.5217	6.0870	0.0000	0.4348	
5211	0.0000	0.0000	0.0000	0.0000	
5241	0.0000	0.0000	0.0000	0.0000	
10971	1.4493	1.4493	0.0000	0.0000	
16291	0.0000	0.0000	0.0000	0.0000	
16451	0.0000	0.0000	0.0000	0.0000	
16521	0.0000	0.0000	0.0000	0.0000	
16581	5.0633	3.7975	0.0000	1.2658	
16931	1.9417	1.9417	0.0000	0.0000	
21661	1.4151	0.9434	0.0000	0.4717	
21701	1.4599	0.0000	0.0000	0.7299	
1461	0.0000	0.0000	0.0000	0.0000	
2731	0.0000	0.0000	0.0000	0.0000	
3091	2.8169	0.0000	1.4085	1.4085	
3391	5.8824	0.0000	0.0000	0.0000	
3471	0.0000	0.0000	0.0000	0.0000	
8121	5.0847	4.2373	0.8475	0.0000	
8151	1.6393	0.0000	1.6393	0.0000	
8221	0.0000	0.0000	0.0000	0.0000	
8231	0.6410	0.3205	0.3205	0.0000	
8491	0.0000	0.0000	0.0000	0.0000	
8761	4.7393	1.8957	0.9479	0.4739	
8821	0.6479	0.0000	0.4320	0.2160	
13981	2.0202	1.0101	1.0101	0.0000	
14081	0.0000	0.0000	0.0000	0.0000	
14231	1.5873	1.5873	0.0000	0.0000	
14731	0.0000	0.0000	0.0000	0.0000	
15561	0.0000	0.0000	0.0000	0.0000	
18511	2.0000	2.0000	0.0000	0.0000	
18531	0.0000	0.0000	0.0000	0.0000	
7270	0.0000	0.0000	0.0000	0.0000	
61	7.6190	7.1429	0.0000	0.4762	
5151	0.0000	0.0000	0.0000	0.0000	
5161	0.0000	0.0000	0.0000	0.0000	
5251	0.0000	0.0000	0.0000	0.0000	
1520	5.4054	0.0000	5.4054	0.0000	
5291	4.0541	2.7027	1.3514	0.0000	
5331	1.5873	1.0582	0.5291	0.0000	
5351	4.8780	4.8780	0.0000	0.0000	
1550	5.1282	4.2735	0.8547	0.0000	
10901	2.7027	2.7027	0.0000	0.0000	
11141	0.0000	0.0000	0.0000	0.0000	
16281	0.0000	0.0000	0.0000	0.0000	
16361	4.7619	4.7619	0.0000	0.0000	
6790	5.5556	5.5556	0.0000	0.0000	
16401	0.0000	0.0000	0.0000	0.0000	
16431	0.0000	0.0000	0.0000	0.0000	
16621	0.0000	0.0000	0.0000	0.0000	
21641	0.0000	0.0000	0.0000	0.0000	
21711	0.0000	0.0000	0.0000	0.0000	
21721	2.7027	0.0000	2.7027	0.0000	
21741	0.0000	0.0000	0.0000	0.0000	
1431	0.0000	0.0000	0.0000	0.0000	
2311	6.8493	5.4795	0.0000	0.0000	
2671	0.0000	0.0000	0.0000	0.0000	
3531	1.8868	1.8868	0.0000	0.0000	
5401	1.7637	1.7637	0.0000	0.0000	
8081	0.0000	0.0000	0.0000	0.0000	
8211	1.8182	1.8182	0.0000	0.0000	
13961	0.0000	0.0000	0.0000	0.0000	
13991	0.0000	0.0000	0.0000	0.0000	
14041	2.9412	2.9412	0.0000	0.0000	
5720	2.5000	2.5000	0.0000	0.0000	
6020	0.0000	0.0000	0.0000	0.0000	
6060	0.0000	0.0000	0.0000	0.0000	
6070	0.6944	0.6944	0.0000	0.0000	
6080	2.0202	0.0000	2.0202	0.0000	
6510	7.4074	7.4074	0.0000	0.0000	
6580	0.0000	0.0000	0.0000	0.0000	
14141	0.0000	0.0000	0.0000	0.0000	
5790	0.0000	0.0000	0.0000	0.0000	
5800	0.0000	0.0000	0.0000	0.0000	
6030	0.0000	0.0000	0.0000	0.0000	
6040	0.0000	0.0000	0.0000	0.0000	
6520	0.0000	0.0000	0.0000	0.0000	
15751	0.9804	0.9804	0.0000	0.0000	
18501	0.0000	0.0000	0.0000	0.0000	
51	7.5221	6.6372	0.0000	0.4425	
5121	0.0000	0.0000	0.0000	0.0000	
5501	0.6897	0.0000	0.6897	0.0000	
1720	0.0000	0.0000	0.0000	0.0000	
5581	1.4184	1.0638	0.3546	0.0000	
5601	0.0000	0.0000	0.0000	0.0000	
10861	1.6129	0.0000	0.0000	1.6129	
10911	0.0000	0.0000	0.0000	0.0000	
16271	0.0000	0.0000	0.0000	0.0000	
16351	0.0000	0.0000	0.0000	0.0000	
16371	0.0000	0.0000	0.0000	0.0000	
16651	0.0000	0.0000	0.0000	0.0000	
6810	0.0000	0.0000	0.0000	0.0000	
21571	1.0256	0.5128	0.5128	0.0000	
1421	5.8824	2.9412	2.9412	0.0000	
5441	0.0000	0.0000	0.0000	0.0000	
1540	0.0000	0.0000	0.0000	0.0000	
6761	0.0000	0.0000	0.0000	0.0000	
2430	0.0000	0.0000	0.0000	0.0000	
4950	4.9180	4.9180	0.0000	0.0000	
7991	0.0000	0.0000	0.0000	0.0000	
13861	0.0000	0.0000	0.0000	0.0000	
13881	0.0000	0.0000	0.0000	0.0000	
14131	0.0000	0.0000	0.0000	0.0000	
18491	0.8621	0.8621	0.0000	0.0000	
41	6.4378	6.0086	0.0000	0.4292	
5111	0.0000	0.0000	0.0000	0.0000	
5141	0.0000	0.0000	0.0000	0.0000	
5191	0.0000	0.0000	0.0000	0.0000	
5201	0.0000	0.0000	0.0000	0.0000	
6091	0.0000	0.0000	0.0000	0.0000	
6671	0.0000	0.0000	0.0000	0.0000	
6831	0.0000	0.0000	0.0000	0.0000	
7401	0.0000	0.0000	0.0000	0.0000	
7891	0.0000	0.0000	0.0000	0.0000	
9201	0.0000	0.0000	0.0000	0.0000	
3200	0.0000	0.0000	0.0000	0.0000	
3500	0.0000	0.0000	0.0000	0.0000	
3510	0.0000	0.0000	0.0000	0.0000	
3760	0.0000	0.0000	0.0000	0.0000	
3890	0.0000	0.0000	0.0000	0.0000	
9581	0.0000	0.0000	0.0000	0.0000	
3490	0.0000	0.0000	0.0000	0.0000	
3590	0.0000	0.0000	0.0000	0.0000	
10811	0.0000	0.0000	0.0000	0.0000	
17391	0.0000	0.0000	0.0000	0.0000	
18071	0.0000	0.0000	0.0000	0.0000	
21761	0.0000	0.0000	0.0000	0.0000	
10831	0.0000	0.0000	0.0000	0.0000	
11311	2.0408	2.0408	0.0000	0.0000	
16141	0.0000	0.0000	0.0000	0.0000	
16211	0.0000	0.0000	0.0000	0.0000	
16221	0.0000	0.0000	0.0000	0.0000	
6740	0.0000	0.0000	0.0000	0.0000	
16231	0.0000	0.0000	0.0000	0.0000	
6760	0.0000	0.0000	0.0000	0.0000	
16241	0.0000	0.0000	0.0000	0.0000	
16691	0.0000	0.0000	0.0000	0.0000	
16811	0.0000	0.0000	0.0000	0.0000	
21391	1.2195	0.0000	1.2195	0.0000	
21431	0.0000	0.0000	0.0000	0.0000	
21491	0.0000	0.0000	0.0000	0.0000	
7920	0.0000	0.0000	0.0000	0.0000	
1311	1.1080	0.8310	0.0000	0.0000	
1361	0.0000	0.0000	0.0000	0.0000	
1391	5.0000	5.0000	0.0000	0.0000	
290	0.0000	0.0000	0.0000	0.0000	
1951	0.0000	0.0000	0.0000	0.0000	
2571	0.0000	0.0000	0.0000	0.0000	
630	0.0000	0.0000	0.0000	0.0000	
2841	2.7778	2.7778	0.0000	0.0000	
2110	3.1250	3.1250	0.0000	0.0000	
11661	0.7752	0.7752	0.0000	0.0000	
4990	0.0000	0.0000	0.0000	0.0000	
7981	0.0000	0.0000	0.0000	0.0000	
8061	1.1494	0.0000	1.1494	0.0000	
8251	0.9009	0.0000	0.9009	0.0000	
8541	3.1915	3.1915	0.0000	0.0000	
13801	0.0000	0.0000	0.0000	0.0000	
13831	1.3359	1.1450	0.0000	0.1908	
5630	2.4691	2.4691	0.0000	0.0000	
13841	2.0408	0.6803	0.0000	0.6803	
5650	0.0000	0.0000	0.0000	0.0000	
7430	0.0000	0.0000	0.0000	0.0000	
7820	1.2048	1.2048	0.0000	0.0000	
21091	0.0000	0.0000	0.0000	0.0000	
18441	1.2876	1.2876	0.0000	0.0000	
18471	0.0000	0.0000	0.0000	0.0000	
18621	1.0050	0.0000	0.0000	1.0050	
31	6.7265	6.2780	0.0000	0.4484	
5081	1.8868	0.0000	1.8868	0.0000	
10761	3.7037	0.0000	3.7037	0.0000	
10951	0.0000	0.0000	0.0000	0.0000	
11321	0.0000	0.0000	0.0000	0.0000	
16111	1.9608	1.9608	0.0000	0.0000	
21051	0.0000	0.0000	0.0000	0.0000	
21121	0.0000	0.0000	0.0000	0.0000	
7830	0.0000	0.0000	0.0000	0.0000	
7840	6.6667	0.0000	0.0000	6.6667	
21241	0.0000	0.0000	0.0000	0.0000	
7910	0.0000	0.0000	0.0000	0.0000	
21341	2.0619	1.0309	1.0309	0.0000	
21691	0.0000	0.0000	0.0000	0.0000	
1241	1.0526	0.0000	0.0000	0.0000	
3261	5.8824	5.8824	0.0000	0.0000	
7931	7.4074	7.4074	0.0000	0.0000	
13601	14.8485	13.9394	0.0000	0.9091	
13621	0.0000	0.0000	0.0000	0.0000	
13631	0.0000	0.0000	0.0000	0.0000	
13911	3.4483	3.4483	0.0000	0.0000	
5670	6.6667	6.6667	0.0000	0.0000	
5700	5.5556	5.5556	0.0000	0.0000	
14391	0.0000	0.0000	0.0000	0.0000	
14411	0.0000	0.0000	0.0000	0.0000	
5940	0.0000	0.0000	0.0000	0.0000	
5950	1.7857	0.0000	0.0000	1.7857	
18421	2.7778	0.0000	0.0000	0.0000	
18451	0.0000	0.0000	0.0000	0.0000	
5061	2.7027	0.0000	0.0000	0.0000	
5091	0.0000	0.0000	0.0000	0.0000	
5421	3.0303	0.0000	0.0000	0.0000	
10681	0.0000	0.0000	0.0000	0.0000	
10701	4.1667	4.1667	0.0000	0.0000	
11831	0.0000	0.0000	0.0000	0.0000	
12141	1.3333	0.0000	0.0000	1.3333	
16101	0.0000	0.0000	0.0000	0.0000	
16151	4.7619	0.0000	0.0000	4.7619	
16201	0.0000	0.0000	0.0000	0.0000	
6780	3.3333	3.3333	0.0000	0.0000	
7010	3.8462	3.8462	0.0000	0.0000	
16391	0.0000	0.0000	0.0000	0.0000	
16851	0.0000	0.0000	0.0000	0.0000	
18901	0.0000	0.0000	0.0000	0.0000	
20751	2.5000	2.5000	0.0000	0.0000	
21311	0.0000	0.0000	0.0000	0.0000	
21331	0.0000	0.0000	0.0000	0.0000	
1231	0.0000	0.0000	0.0000	0.0000	
1301	0.0000	0.0000	0.0000	0.0000	
1411	0.0000	0.0000	0.0000	0.0000	
1501	0.0000	0.0000	0.0000	0.0000	
1511	0.0000	0.0000	0.0000	0.0000	
3351	2.7027	1.3514	1.3514	0.0000	
7821	0.0000	0.0000	0.0000	0.0000	
