,ID,COM,COMO,CON,CURSO,DEL,EST,GRACIA,GREI,MUCHA,PARA,PERO,POR,QUE,REPUT,STAT,THANK_x,THAT_x,THE_x,TODO,YOU,ACCEPT,ANONYM,CHALLENG,CODE,CONSIDER,DATE,DISAGRE,DISAPPOINT,EXERCIS,EXPRESS,FRUSTRAT,GET,HATE,LESS,NECESSARILI,NOT_x,PERHAP,SIMPLI,TURN,WHITE,AGRE,AMAZ,CAN_x,CATHI,GREAT,HREF_x,HTTP_x,MUCH,NAME,NOT_y,ORG_x,PAGE,POMERANTZ,PROBLEM_x,QUESTION_x,TARGET_x,THANK_y,THE_y,TITL,WHICH,001,APOLOG,APPAR,BEEN,CAUS,CREDIT,ENCOUNT,FIX,HOMEWORK_x,INSTEAD,ISSU_x,NOW,PLAYER,REMOV,RESOLV,SCORE,SINCER,SORRI,SUBMIT,UPDAT,ADDIT,BROWSER,CHROME,DETAIL,ERROR,FACTUAL,FIREFOX,HOMEWORK_y,ISSU_y,MESSAG,MISTAK,OMIT,PROBLEM_y,QUESTION_y,QUIZ,STRONG,SUBMISS,TYPE,TYPO,WINDOW,CONTENT,DEFIN,DEPEND,DESCRIB,ELEMENT,EXAMPL,FORMAT,HREF_y,HTTP_y,MEAN,META,NOT,OBJECT,ORG_y,SCHEME,TAG,TARGET_y,THANK,THAT_y,VOCABULARI,ANI,ANYBODI,ANYON,CAN_y,DOE,EMAIL,HOW,KNOW,NOTE,ONTOLOG,QUESTION,RECIP,REGARD,TAKE,THOUGHT,WHAT,WHERE,WHY,WONDER,WOULD,ASSENT,ANXIETY,EMOTICONS,POSITIVE EMOTION,AFFECTIVE PROCESSES,ANGER,NEGATIVE EMOTION,SADNESS,INSTRUCTOR,INSIGHT,INCLUSION,CAUSATION,INHIBITION,DISCREPANCY,TENTATIVENESS,COGNITIVE PROCESSES,EXCLUSION,CERTAINTY,FIRST,PREV,AVG,MIN,MAX,STDEV,RELIGION,LEISURE,ACHIEVEMENT,HOME,WORK,MONEY,DEATH,DAYS,HOURS,MINUTES,TOTAL PRON,AUXILIARY VERBS,1ST SINGULAR,3RD PLURAL,UNIQUE,NUMBERS,PREPOSITIONS,TOTAL 2ND,CONJUNCTIONS,ARTICLES,SWEAR WORDS,ABBREVIATIONS,1ST PLURAL,FUNCTION WORDS,3RD SINGULAR,SIXLTR,FUTURE TENSE,PERSONAL PRON,QUANTIFIERS,WPS,PRESENT TENSE,NEGATIONS,IMPERSONAL PRON,ADVERBS,PAST TENSE,COMMON VERBS,LINKS,ABSOLUTE_MOD,RELATIVE_MOD,PERCEPTUAL PROCESSES,SEEING,HEARING,FEELING,ABSOLUTE_POSIT,RELATIVE_POSIT,POST,QMARKS,PERIOD,APOSTRO,COLON,QUOTE,QMARK,SEMIC,COMMA,EXCLAM,PARENTH,ALLPCT,DASH,OTHERP,ABSOLUTE_POS,RELATIVE_POS,ABSOLUTE_NEG,RELATIVE_NEG,FAMILY,SOCIAL PROCESSES,FRIENDS,HUMANS,DIC,FILLERS,VOTES
585,18601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6154,4.6154,0.0,0.0,0.0,0,2.3077,5.3846,1.5385,0.0,3.0769,3.8462,17.6923,6.9231,0.0,0.0962,0.0837,0.0899,0.0837,0.0962,0.0089,0.0,2.3077,2.3077,0.0,9.2308,0.0,0.0,5.0,116.0,6928.0,8.4615,6.1538,3.8462,0.0,73.8462,0.7692,13.0769,0.0,9.2308,6.9231,0.0,0.0,0.7692,56.1538,0.7692,22.3077,0.7692,5.3846,3.0769,14.4444,7.6923,0.7692,3.0769,10.7692,1.5385,10.7692,0,2.0,0.0137,0.7692,0.7692,0.0,0.0,3.0,0.3,1,22.2222,4.6154,0.0,0.0,1.5385,1.5385,0.0,3.0769,0.7692,0.0,11.5385,0.0,0.0,9.0,0.0616,9.0,0.0616,0.0,3.0769,0.0,0.0,83.0769,0.0,1
586,17151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.7797,6.7797,0.0,0.0,0.0,0,1.6949,6.7797,3.3898,1.6949,3.3898,1.6949,20.339,1.6949,0.0,0.1007,0.014,0.0707,0.0026,0.1743,0.0478,0.0,0.0,3.3898,0.0,6.7797,0.0,0.0,6.0,137.0,8163.0,13.5593,15.2542,3.3898,0.0,81.3559,0.0,13.5593,0.0,10.1695,1.6949,0.0,0.0,0.0,59.322,0.0,18.6441,3.3898,3.3898,5.0847,19.6667,13.5593,0.0,10.1695,6.7797,1.6949,20.339,0,2.0,0.0323,3.3898,3.3898,0.0,0.0,30.0,0.9677,1,0.0,5.0847,1.6949,0.0,0.0,0.0,0.0,1.6949,0.0,0.0,8.4746,0.0,0.0,5.0,0.0806,5.0,0.0806,0.0,0.0,0.0,0.0,84.7458,0.0,0
587,15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1739,4.3478,0.0,0.0,2.1739,2.1739,15.2174,6.5217,0.0,0.0087,0.0137,0.0773,0.0009,0.4334,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,83.0,4926.0,15.2174,8.6957,2.1739,6.5217,82.6087,0.0,10.8696,0.0,2.1739,8.6957,0.0,0.0,4.3478,52.1739,0.0,28.2609,0.0,13.0435,0.0,9.2,6.5217,2.1739,2.1739,4.3478,4.3478,10.8696,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.7368,1,20.0,8.6957,0.0,0.0,4.3478,2.1739,0.0,0.0,0.0,0.0,15.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3913,0.0,2.1739,84.7826,0.0,0
588,14251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439,4.878,0.0,2.439,0.0,0,0.0,0.0,4.878,0.0,0.0,7.3171,12.1951,2.439,0.0,0.1051,0.0052,0.1019,0.0052,0.2295,0.0778,0.0,2.439,0.0,0.0,2.439,0.0,0.0,2.0,48.0,2824.0,0.0,0.0,0.0,0.0,100.0,7.3171,14.6341,0.0,4.878,4.878,0.0,0.0,0.0,29.2683,0.0,19.5122,0.0,0.0,4.878,20.5,0.0,0.0,0.0,2.439,4.878,4.878,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,1,50.0,12.1951,2.439,2.439,0.0,2.439,0.0,7.3171,0.0,4.878,53.6585,4.878,17.0732,2.0,0.0392,2.0,0.0392,0.0,0.0,0.0,0.0,48.7805,0.0,0
589,12801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.8193,0.0,3.6145,2.4096,0,9.6386,7.2289,0.0,0.0,4.8193,4.8193,25.3012,2.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4096,7.2289,0.0,0.0,6.0,144.0,8623.0,12.0482,8.4337,8.4337,0.0,67.4699,7.2289,13.253,0.0,4.8193,7.2289,0.0,0.0,0.0,56.6265,0.0,16.8675,2.4096,8.4337,2.4096,20.75,12.0482,1.2048,3.6145,4.8193,4.8193,20.4819,0,3.0,0.033,0.0,0.0,0.0,0.0,1.0,0.1667,1,25.0,2.4096,0.0,0.0,0.0,1.2048,0.0,2.4096,1.2048,1.2048,10.8434,0.0,2.4096,2.0,0.022,2.0,0.022,0.0,4.8193,0.0,0.0,91.5663,0.0,0
590,1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1277,0.0,2.1277,5.3191,0.0,2.1277,0.0,0,3.1915,2.1277,2.1277,0.0,3.1915,7.4468,19.1489,6.383,0.0,0.1314,0.2306,0.1282,0.0265,0.2306,0.0621,1.0638,1.0638,0.0,0.0,1.0638,0.0,0.0,6.0,144.0,8586.0,11.7021,6.383,1.0638,0.0,73.4043,0.0,12.766,2.1277,6.383,8.5106,0.0,0.0,0.0,58.5106,0.0,18.0851,0.0,3.1915,5.3191,23.5,8.5106,1.0638,8.5106,9.5745,1.0638,10.6383,0,1.0,0.0096,2.1277,0.0,2.1277,0.0,21.0,0.5676,0,0.0,4.2553,0.0,0.0,0.0,0.0,0.0,7.4468,0.0,0.0,12.766,0.0,1.0638,12.0,0.0283,12.0,0.0283,0.0,3.1915,0.0,0.0,79.7872,0.0,0
591,11351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.2857,1.4286,2.8571,0.0,0.0,0.0,12.8571,4.2857,0.0,0.7928,0.7928,0.7928,0.7928,0.7928,0.0,0.0,0.0,0.0,0.0,1.4286,0.0,0.0,2.0,25.0,1480.0,7.1429,14.2857,0.0,0.0,52.8571,0.0,7.1429,1.4286,4.2857,14.2857,0.0,0.0,0.0,52.8571,0.0,14.2857,0.0,1.4286,2.8571,35.0,12.8571,2.8571,5.7143,0.0,1.4286,17.1429,0,1.0,0.011,15.7143,15.7143,0.0,0.0,2.0,0.0645,1,0.0,2.8571,1.4286,7.1429,8.5714,0.0,0.0,7.1429,0.0,4.2857,35.7143,0.0,4.2857,0.0,0.0,0.0,0.0,0.0,4.2857,0.0,0.0,87.1429,0.0,1
592,9901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0847,5.0847,0.0,0.0,0.0,0,0.0,1.6949,6.7797,0.0,1.6949,3.3898,20.339,5.0847,1.6949,0.1284,0.1557,0.0813,0.0309,0.1557,0.0468,0.0,0.0,1.6949,1.6949,0.0,0.0,0.0,5.0,116.0,6936.0,8.4746,5.0847,3.3898,0.0,91.5254,0.0,11.8644,1.6949,3.3898,5.0847,0.0,0.0,0.0,47.4576,0.0,20.339,0.0,5.0847,0.0,8.4286,6.7797,1.6949,3.3898,13.5593,1.6949,8.4746,0,0.0,0.0,1.6949,0.0,1.6949,0.0,9.0,0.6,1,28.5714,6.7797,1.6949,0.0,0.0,3.3898,0.0,6.7797,1.6949,0.0,20.339,0.0,0.0,3.0,0.0435,3.0,0.0435,0.0,3.3898,0.0,0.0,71.1864,0.0,0
593,8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.1429,10.7143,0.0,3.5714,3.5714,0,3.5714,10.7143,3.5714,0.0,3.5714,7.1429,28.5714,0.0,3.5714,0.1188,0.1188,0.1188,0.1188,0.1188,0.0,0.0,3.5714,0.0,0.0,7.1429,0.0,0.0,1.0,13.0,755.0,10.7143,10.7143,0.0,3.5714,92.8571,0.0,21.4286,0.0,3.5714,7.1429,0.0,0.0,3.5714,60.7143,0.0,7.1429,3.5714,7.1429,7.1429,28.0,7.1429,0.0,3.5714,0.0,0.0,14.2857,0,1.0,0.0333,0.0,0.0,0.0,0.0,2.0,0.4,1,0.0,3.5714,3.5714,0.0,0.0,0.0,0.0,7.1429,0.0,0.0,14.2857,0.0,0.0,1.0,0.0333,1.0,0.0333,0.0,10.7143,0.0,0.0,92.8571,0.0,0
594,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3898,5.0847,1.6949,1.6949,1.6949,3.3898,22.0339,5.0847,1.6949,0.0305,0.474,0.127,0.0004,0.474,0.1208,0.0,5.0847,1.6949,0.0,8.4746,0.0,0.0,5.0,116.0,6905.0,10.1695,3.3898,0.0,0.0,76.2712,0.0,15.2542,1.6949,11.8644,10.1695,0.0,0.0,0.0,54.2373,0.0,11.8644,0.0,1.6949,3.3898,14.75,5.0847,0.0,8.4746,6.7797,1.6949,6.7797,0,0.0,0.0,1.6949,0.0,1.6949,0.0,17.0,0.3269,0,0.0,6.7797,5.0847,1.6949,0.0,0.0,0.0,11.8644,1.6949,1.6949,45.7627,0.0,16.9492,1.0,0.0059,1.0,0.0059,0.0,8.4746,0.0,1.6949,88.1356,0.0,2
595,7001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3448,10.3448,0.0,0.0,0.0,0,6.8966,13.7931,0.0,0.0,0.0,0.0,24.1379,0.0,3.4483,0.0698,0.0351,0.0678,0.0351,0.0986,0.0318,0.0,0.0,3.4483,0.0,13.7931,0.0,0.0,3.0,66.0,3909.0,10.3448,0.0,6.8966,0.0,86.2069,0.0,13.7931,0.0,13.7931,6.8966,0.0,0.0,0.0,51.7241,0.0,24.1379,0.0,6.8966,3.4483,14.5,0.0,0.0,3.4483,10.3448,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1,0.0,6.8966,6.8966,0.0,0.0,0.0,0.0,6.8966,0.0,0.0,20.6897,0.0,0.0,1.0,0.0312,1.0,0.0312,0.0,3.4483,0.0,0.0,79.3103,0.0,3
596,5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9434,0.0,1.8868,3.7736,0.9434,1.8868,0.0,0,0.9434,1.8868,4.717,1.8868,0.0,5.6604,16.9811,1.8868,1.8868,0.451,0.1377,0.1618,0.0185,0.451,0.0948,0.0,0.0,2.8302,0.0,0.0,0.0,0.0,6.0,136.0,8123.0,5.6604,15.0943,0.9434,0.0,62.2642,0.0,13.2075,0.0,1.8868,9.434,0.0,0.0,0.0,52.8302,0.0,33.0189,1.8868,0.9434,1.8868,17.6667,9.434,1.8868,4.717,4.717,0.0,15.0943,0,4.0,0.0325,0.9434,0.9434,0.0,0.0,29.0,0.7838,1,0.0,5.6604,0.0,0.0,0.0,0.0,0.0,5.6604,0.0,0.0,16.0377,0.0,4.717,1.0,0.0081,1.0,0.0081,0.0,6.6038,0.0,1.8868,76.4151,0.0,1
