ID	INSIGHT	INCLUSION	CAUSATION	INHIBITION	DISCREPANCY	TENTATIVENESS	COGNITIVE PROCESSES	EXCLUSION	CERTAINTY	
19691	0.0000	3.7037	3.7037	0.0000	0.0000	0.0000	11.1111	0.0000	3.7037	
19821	5.2632	5.2632	0.0000	0.0000	0.0000	5.2632	21.0526	0.0000	5.2632	
19851	12.5000	0.0000	0.0000	0.0000	0.0000	12.5000	25.0000	0.0000	0.0000	
19891	0.0000	0.0000	5.2632	0.0000	2.6316	0.0000	7.8947	0.0000	0.0000	
7510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19921	0.0000	9.5238	0.0000	0.0000	4.7619	0.0000	14.2857	0.0000	0.0000	
19941	1.7544	5.2632	2.6316	0.8772	2.6316	1.7544	14.0351	0.0000	0.0000	
7860	0.0000	4.7619	0.0000	0.0000	4.7619	0.0000	9.5238	0.0000	0.0000	
20061	0.0000	13.0435	0.0000	0.0000	4.3478	0.0000	17.3913	0.0000	0.0000	
20081	0.0000	0.0000	4.3478	0.0000	0.0000	0.0000	8.6957	0.0000	4.3478	
20121	11.1111	11.1111	0.0000	0.0000	5.5556	0.0000	27.7778	0.0000	0.0000	
20131	10.0000	10.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
20151	1.0101	3.0303	1.0101	0.0000	0.0000	1.0101	10.1010	0.0000	4.0404	
20181	4.2857	5.7143	0.0000	0.0000	1.4286	0.0000	15.7143	1.4286	4.2857	
20191	1.8868	5.6604	0.0000	0.0000	1.8868	0.0000	9.4340	0.0000	0.0000	
20211	0.0000	9.5238	2.3810	0.0000	2.3810	4.7619	19.0476	0.0000	0.0000	
20221	13.6364	9.0909	4.5455	0.0000	4.5455	4.5455	36.3636	0.0000	4.5455	
20231	2.8986	7.2464	4.3478	1.4493	0.0000	0.0000	18.8406	0.0000	1.4493	
20251	5.4054	2.7027	0.0000	0.0000	0.0000	0.0000	8.1081	0.0000	0.0000	
20261	8.6957	4.3478	0.0000	0.0000	0.0000	0.0000	13.0435	0.0000	0.0000	
20281	0.0000	6.4516	0.0000	0.0000	3.2258	6.4516	19.3548	3.2258	0.0000	
20301	3.3333	6.6667	0.0000	0.0000	6.6667	0.0000	20.0000	0.0000	3.3333	
20311	3.3654	4.8077	1.2019	0.2404	1.6827	3.6058	19.2308	2.1635	2.1635	
20321	4.7059	2.3529	0.0000	1.1765	5.8824	4.7059	22.3529	4.7059	3.5294	
20331	5.5556	5.5556	3.3333	0.0000	1.1111	1.1111	16.6667	0.0000	1.1111	
20361	8.1081	2.7027	0.0000	0.0000	2.7027	1.3514	18.9189	1.3514	2.7027	
20371	1.6129	8.0645	3.2258	0.0000	3.2258	1.6129	20.9677	1.6129	0.0000	
20401	2.6316	5.2632	2.6316	0.0000	2.6316	0.0000	15.7895	0.0000	2.6316	
20461	2.7778	6.4815	0.0000	0.0000	0.0000	2.7778	13.8889	0.9259	1.8519	
20471	0.0000	0.0000	0.0000	3.1250	0.0000	0.0000	3.1250	0.0000	0.0000	
20651	2.5000	5.0000	1.2500	0.0000	0.0000	1.2500	13.7500	2.5000	2.5000	
20661	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	
20671	0.0000	4.1667	0.0000	0.0000	0.0000	0.0000	12.5000	4.1667	4.1667	
20831	0.0000	2.7027	0.0000	0.0000	0.0000	0.0000	2.7027	0.0000	0.0000	
20911	16.6667	5.5556	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	
21011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21021	4.3011	2.1505	3.2258	1.0753	1.0753	1.0753	16.1290	1.0753	2.1505	
21031	0.0000	8.1081	0.0000	0.0000	0.0000	8.1081	16.2162	0.0000	0.0000	
21131	7.1429	0.0000	0.0000	0.0000	0.0000	7.1429	14.2857	0.0000	0.0000	
21141	6.6667	6.6667	0.0000	0.0000	0.0000	0.0000	13.3333	0.0000	0.0000	
21151	2.5926	4.8148	1.1111	0.3704	2.2222	3.3333	17.0370	2.9630	1.4815	
21161	2.7027	5.4054	0.0000	0.0000	2.7027	0.0000	18.9189	2.7027	5.4054	
21171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21181	0.0000	0.0000	4.5455	0.0000	9.0909	4.5455	22.7273	4.5455	4.5455	
21191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21211	3.3333	0.0000	0.0000	0.0000	3.3333	0.0000	10.0000	0.0000	3.3333	
21271	4.1667	4.1667	2.0833	0.0000	0.0000	0.0000	14.5833	0.0000	4.1667	
21291	9.3750	6.2500	0.0000	0.0000	3.1250	3.1250	18.7500	0.0000	0.0000	
21301	4.1667	4.1667	0.0000	0.0000	0.0000	8.3333	25.0000	0.0000	8.3333	
21351	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	11.5385	3.8462	0.0000	
21361	0.0000	2.2472	0.0000	0.0000	0.0000	4.4944	12.3596	2.2472	2.2472	
21401	4.3478	4.3478	4.3478	0.0000	0.0000	8.6957	26.0870	4.3478	0.0000	
21411	4.8276	8.9655	1.3793	1.3793	0.6897	3.4483	21.3793	0.6897	2.0690	
21501	0.0000	2.5974	3.8961	0.0000	1.2987	0.0000	11.6883	0.0000	3.8961	
21511	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	
21521	3.3333	0.0000	0.0000	0.0000	0.0000	0.0000	3.3333	0.0000	0.0000	
21541	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
21581	0.9615	7.6923	0.0000	1.9231	0.9615	1.9231	13.4615	0.0000	0.9615	
21591	4.1667	4.1667	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
21601	0.0000	8.6957	4.3478	0.0000	0.0000	0.0000	21.7391	4.3478	4.3478	
21621	0.0000	7.4074	1.8519	0.0000	0.0000	3.7037	12.9630	0.0000	0.0000	
21651	4.2254	7.7465	3.5211	0.0000	0.0000	2.1127	21.8310	2.8169	0.7042	
21671	3.8462	7.6923	1.9231	0.0000	3.8462	1.9231	21.1538	0.0000	3.8462	
21681	6.4516	3.2258	3.2258	0.0000	3.2258	6.4516	19.3548	0.0000	0.0000	
21831	1.2346	3.7037	0.0000	0.0000	2.4691	2.4691	11.1111	3.7037	0.0000	
21901	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	
21941	7.6923	6.5934	0.0000	0.0000	2.1978	1.0989	17.5824	0.0000	1.0989	
21991	6.5217	2.1739	0.0000	0.0000	4.3478	0.0000	15.2174	0.0000	2.1739	
22001	2.6549	2.6549	0.8850	0.8850	1.7699	0.8850	15.9292	2.6549	2.6549	
22011	8.0000	12.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	
22021	6.5574	8.1967	3.2787	1.6393	0.0000	1.6393	24.5902	1.6393	0.0000	
22031	3.7594	4.5113	2.2556	0.0000	2.2556	1.5038	18.0451	1.5038	1.5038	
22061	1.0000	5.0000	3.0000	0.0000	0.0000	0.0000	12.0000	0.0000	3.0000	
22071	4.7619	5.4422	3.4014	0.0000	1.3605	1.3605	18.3673	0.6803	0.6803	
22081	2.1277	2.1277	0.0000	0.0000	4.2553	4.2553	12.7660	2.1277	2.1277	
22101	3.6585	3.6585	2.4390	1.2195	1.2195	1.2195	17.0732	2.4390	2.4390	
22121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
22131	4.3478	4.3478	0.0000	0.0000	0.0000	1.4493	17.3913	2.8986	2.8986	
22141	4.2553	4.2553	2.1277	0.0000	0.0000	0.0000	10.6383	0.0000	0.0000	
7950	4.1667	8.3333	2.7778	0.0000	0.0000	1.3889	19.4444	1.3889	0.0000	
20561	6.0976	6.0976	1.2195	0.0000	1.2195	0.0000	13.4146	0.0000	0.0000	
20841	0.0000	5.5556	0.0000	5.5556	0.0000	0.0000	16.6667	0.0000	0.0000	
7780	7.6923	7.6923	0.0000	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
7880	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	22.2222	0.0000	11.1111	
7890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20901	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	
20921	0.0000	3.1250	0.0000	0.0000	0.0000	0.0000	9.3750	6.2500	0.0000	
20931	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	25.0000	6.2500	0.0000	
20971	1.6949	3.3898	1.6949	0.0000	1.6949	3.3898	18.6441	3.3898	3.3898	
20981	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	8.3333	0.0000	0.0000	
20991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	12.5000	
21081	4.1667	4.1667	0.0000	0.0000	0.0000	8.3333	16.6667	0.0000	0.0000	
21381	6.8966	0.0000	3.4483	0.0000	1.7241	1.7241	17.2414	3.4483	1.7241	
21441	3.3333	6.6667	0.0000	0.0000	3.3333	0.0000	13.3333	0.0000	0.0000	
21451	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	9.0909	0.0000	0.0000	
21471	9.0909	9.0909	0.0000	0.0000	0.0000	4.5455	22.7273	0.0000	0.0000	
21481	0.0000	5.5556	0.0000	0.0000	5.5556	0.0000	16.6667	0.0000	5.5556	
21731	2.2727	4.5455	0.0000	0.0000	0.0000	2.2727	9.0909	0.0000	0.0000	
21911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	8.3333	
21931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21951	4.2553	0.0000	0.0000	0.0000	2.1277	6.3830	10.6383	4.2553	0.0000	
21961	0.0000	8.3333	0.0000	2.7778	0.0000	0.0000	13.8889	0.0000	2.7778	
21971	2.0833	12.5000	0.0000	0.0000	0.0000	0.0000	18.7500	0.0000	4.1667	
21981	10.0000	10.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
1091	7.5949	3.7975	1.2658	0.0000	3.7975	1.2658	20.2532	1.2658	1.2658	
1121	12.5000	0.0000	0.0000	0.0000	4.1667	12.5000	20.8333	4.1667	0.0000	
1191	5.8559	1.8018	0.4505	0.4505	2.7027	4.0541	16.6667	1.8018	1.3514	
310	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	
1341	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
7441	2.8409	3.4091	0.5682	0.0000	1.7045	1.7045	11.9318	2.8409	1.1364	
7781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2930	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3680	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	
4200	4.3478	0.0000	0.0000	0.0000	8.6957	4.3478	17.3913	4.3478	0.0000	
4290	5.8824	0.0000	0.0000	0.0000	0.0000	5.8824	17.6471	11.7647	0.0000	
4660	2.2727	2.2727	0.0000	0.0000	2.2727	4.5455	15.9091	6.8182	1.1364	
4670	2.7273	1.8182	3.6364	0.0000	3.6364	3.6364	16.3636	0.9091	0.9091	
4700	1.7544	1.7544	1.7544	1.7544	0.0000	3.5088	14.0351	3.5088	1.7544	
8011	0.0000	3.8462	0.0000	0.0000	1.9231	0.0000	11.5385	1.9231	3.8462	
2490	3.0303	6.0606	0.0000	0.0000	0.0000	0.0000	12.1212	0.0000	0.0000	
2660	5.0000	5.0000	0.0000	0.0000	5.0000	10.0000	35.0000	15.0000	0.0000	
3540	2.9851	13.4328	1.4925	0.0000	0.0000	0.0000	25.3731	0.0000	4.4776	
3550	9.6774	9.6774	6.4516	0.0000	0.0000	0.0000	35.4839	6.4516	3.2258	
8141	3.7736	5.6604	0.0000	0.0000	0.0000	5.6604	20.7547	9.4340	0.0000	
4170	3.9474	5.2632	5.2632	0.0000	2.6316	3.9474	22.3684	2.6316	1.3158	
4190	2.1127	3.5211	3.5211	0.0000	2.1127	4.9296	17.6056	2.8169	0.7042	
8171	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	16.6667	0.0000	0.0000	
2570	0.0000	8.0000	4.0000	0.0000	0.0000	8.0000	24.0000	8.0000	0.0000	
2800	0.0000	3.8462	3.8462	0.0000	0.0000	3.8462	11.5385	3.8462	0.0000	
2840	1.9608	1.9608	5.8824	0.0000	0.0000	5.8824	19.6078	1.9608	1.9608	
8691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	
2790	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	15.3846	7.6923	0.0000	
8701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	
8881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2970	0.0000	8.3333	0.0000	0.0000	8.3333	8.3333	16.6667	8.3333	0.0000	
2980	3.3333	5.0000	3.3333	0.0000	3.3333	5.0000	23.3333	3.3333	0.0000	
3000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9131	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	23.5294	11.7647	0.0000	
2990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	10.0000	5.0000	
9421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9931	0.0000	5.8824	17.6471	0.0000	0.0000	0.0000	29.4118	0.0000	0.0000	
3570	0.0000	14.5455	1.8182	1.8182	0.0000	0.0000	20.0000	0.0000	0.0000	
4030	2.0408	5.1020	2.0408	0.0000	1.0204	2.0408	13.2653	0.0000	2.0408	
9971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10261	2.8571	2.8571	0.0000	0.0000	0.0000	2.8571	14.2857	2.8571	5.7143	
10621	3.3333	3.3333	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	3.3333	
10731	2.6316	2.6316	2.6316	0.0000	5.2632	2.6316	13.1579	0.0000	0.0000	
11031	0.0000	3.8462	3.8462	0.0000	0.0000	7.6923	15.3846	3.8462	0.0000	
11081	3.8462	7.6923	0.0000	0.0000	0.0000	0.0000	15.3846	3.8462	0.0000	
11871	12.5000	3.1250	3.1250	0.0000	0.0000	9.3750	18.7500	0.0000	0.0000	
4260	6.0000	2.0000	0.0000	0.0000	4.0000	4.0000	16.0000	6.0000	0.0000	
4310	8.5714	0.0000	2.8571	0.0000	2.8571	5.7143	14.2857	0.0000	2.8571	
4540	12.0000	2.0000	4.0000	2.0000	2.0000	8.0000	30.0000	4.0000	2.0000	
4580	12.8205	0.0000	0.0000	0.0000	5.1282	7.6923	23.0769	0.0000	2.5641	
5820	3.3333	6.6667	3.3333	0.0000	13.3333	16.6667	43.3333	16.6667	0.0000	
12431	1.1111	4.4444	1.1111	3.3333	2.2222	2.2222	16.6667	4.4444	1.1111	
4790	0.0000	3.7037	0.0000	1.8519	0.0000	0.0000	7.4074	0.0000	0.0000	
15221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13161	3.9062	3.1250	3.1250	0.0000	4.6875	2.3438	24.2188	3.9062	2.3438	
18211	4.3771	0.6734	4.7138	1.0101	1.0101	2.0202	17.8451	2.6936	1.6835	
4771	12.1212	6.0606	0.0000	0.0000	3.0303	6.0606	30.3030	0.0000	0.0000	
4841	9.0909	5.6818	0.0000	0.0000	0.0000	1.1364	17.0455	0.0000	1.1364	
13131	8.4337	2.4096	1.2048	0.0000	0.0000	2.4096	19.2771	2.4096	2.4096	
10521	0.8475	0.8475	3.3898	0.8475	3.3898	2.5424	18.6441	6.7797	3.3898	
10711	0.0000	5.4054	0.0000	2.7027	2.7027	8.1081	22.9730	9.4595	0.0000	
4020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11051	1.4493	4.3478	1.4493	0.0000	5.7971	2.8986	15.9420	2.8986	0.0000	
15871	2.5641	5.1282	2.5641	2.5641	2.5641	0.0000	17.9487	0.0000	0.0000	
15881	2.1390	2.1390	1.0695	1.6043	1.6043	2.6738	12.8342	1.0695	0.0000	
20551	5.6604	3.7736	8.1761	0.0000	3.1447	3.7736	27.0440	4.4025	1.2579	
20601	3.5294	2.3529	3.5294	2.3529	0.0000	0.0000	16.4706	2.3529	2.3529	
1071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2500	6.2500	0.0000	
1111	8.0000	4.0000	4.0000	0.0000	0.0000	4.0000	20.0000	0.0000	0.0000	
1601	0.0000	4.7619	4.7619	0.0000	9.5238	0.0000	28.5714	9.5238	0.0000	
320	0.0000	3.4483	0.0000	0.0000	6.8966	3.4483	20.6897	3.4483	3.4483	
1661	3.2258	0.0000	0.0000	0.0000	0.0000	0.0000	9.6774	6.4516	0.0000	
380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	7.1429	
7391	0.9804	2.9412	2.9412	0.0000	0.4902	2.4510	14.2157	4.4118	1.9608	
7431	3.4091	4.5455	2.2727	0.0000	0.0000	2.2727	15.9091	2.2727	1.1364	
7461	1.6807	3.3613	3.7815	0.0000	1.6807	3.3613	20.1681	7.9832	0.0000	
7521	0.0000	3.1250	2.0833	0.0000	1.0417	2.0833	13.5417	8.3333	0.0000	
7551	4.1176	0.5882	1.7647	0.0000	1.1765	2.3529	10.5882	1.7647	1.1765	
2810	2.1505	5.3763	1.0753	0.0000	2.1505	6.4516	19.3548	6.4516	2.1505	
7661	2.4793	0.8264	0.8264	0.0000	0.8264	1.6529	11.5702	2.4793	2.4793	
7761	2.7132	2.7132	1.5504	0.7752	0.3876	1.9380	16.6667	3.4884	2.3256	
7831	1.4778	2.9557	4.9261	1.4778	0.0000	1.9704	16.7488	3.4483	1.4778	
7921	6.5421	4.6729	5.6075	0.0000	2.8037	3.7383	24.2991	1.8692	0.0000	
2830	0.6294	0.8655	0.0787	0.5507	0.4721	0.0787	3.5405	0.3934	0.3147	
8601	2.7778	8.3333	5.5556	0.0000	0.0000	2.7778	25.0000	2.7778	2.7778	
13091	2.8169	1.4085	2.8169	1.4085	1.4085	0.0000	14.0845	1.4085	1.4085	
13191	0.4292	4.2918	0.8584	1.7167	0.0000	0.8584	12.0172	1.7167	0.8584	
13261	2.0000	3.0000	2.0000	0.0000	2.0000	3.0000	12.0000	2.0000	0.0000	
13371	2.3438	2.3438	1.5625	0.0000	3.1250	7.0312	16.4062	3.1250	0.0000	
5390	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	8.3333	2.7778	0.0000	
13431	0.0000	2.9412	0.0000	0.0000	0.0000	0.0000	2.9412	0.0000	0.0000	
14441	2.7397	4.1096	1.3699	0.0000	0.0000	0.0000	8.2192	1.3699	0.0000	
18181	4.7619	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
4751	0.0000	6.8966	0.0000	0.0000	6.8966	3.4483	13.7931	3.4483	0.0000	
10501	1.4706	2.9412	2.9412	0.0000	5.8824	5.8824	22.0588	2.9412	1.4706	
15831	2.7027	1.3514	1.3514	0.0000	6.7568	2.7027	18.9189	5.4054	1.3514	
20341	2.7027	2.7027	1.3514	0.0000	0.0000	1.3514	9.4595	0.0000	1.3514	
20411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20531	4.0816	4.0816	0.0000	0.0000	2.0408	0.0000	12.2449	0.0000	0.0000	
20571	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	14.2857	3.5714	3.5714	
1061	4.5455	0.0000	0.0000	4.5455	0.0000	4.5455	13.6364	0.0000	0.0000	
1131	1.6129	1.6129	1.6129	0.0000	0.0000	0.0000	8.0645	3.2258	0.0000	
1441	0.0000	2.7027	2.7027	0.0000	2.7027	2.7027	8.1081	0.0000	0.0000	
1451	11.1111	3.7037	0.0000	0.0000	0.0000	7.4074	14.8148	0.0000	0.0000	
2291	0.0000	2.8169	1.4085	0.0000	1.4085	2.8169	9.8592	2.8169	0.0000	
7371	3.1915	3.7234	1.5957	0.5319	1.0638	4.2553	19.6809	3.1915	3.1915	
13051	1.8634	1.2422	0.6211	0.6211	2.4845	3.7267	12.4224	1.8634	0.0000	
13571	8.3333	8.3333	0.0000	0.0000	0.0000	0.0000	25.0000	8.3333	0.0000	
18161	1.8957	1.4218	3.7915	0.0000	1.4218	1.4218	14.2180	1.8957	1.8957	
18171	1.5152	1.5152	1.5152	0.0000	0.0000	3.0303	13.6364	6.0606	0.0000	
7160	3.8462	7.6923	3.8462	0.0000	0.0000	0.0000	26.9231	7.6923	3.8462	
18191	3.6364	0.0000	0.0000	0.0000	5.4545	5.4545	20.0000	10.9091	0.0000	
18201	2.4096	0.0000	2.4096	0.0000	4.8193	2.4096	10.8434	2.4096	0.0000	
18231	1.3514	6.7568	1.3514	0.0000	0.0000	0.0000	15.5405	1.3514	4.0541	
18381	2.6667	6.9333	1.3333	0.2667	1.8667	4.5333	21.6000	4.8000	1.8667	
20741	4.1667	3.4722	0.6944	0.0000	2.7778	2.0833	16.6667	4.1667	0.0000	
4711	2.7778	4.1667	0.0000	1.3889	0.0000	5.5556	18.0556	5.5556	1.3889	
10481	3.6364	1.8182	2.7273	0.0000	5.4545	1.8182	20.9091	1.8182	4.5455	
10511	6.0811	1.3514	0.6757	0.6757	0.6757	4.7297	18.9189	3.3784	0.0000	
3840	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10531	7.6923	0.0000	0.0000	0.0000	2.5641	2.5641	10.2564	0.0000	0.0000	
15781	8.7719	3.5088	0.0000	0.0000	0.0000	0.0000	15.7895	1.7544	1.7544	
17871	1.9608	3.6765	1.7157	0.2451	0.9804	3.4314	12.9902	2.6961	0.4902	
20241	1.9048	0.9524	0.0000	0.9524	0.9524	0.9524	11.4286	3.8095	0.9524	
20391	0.0000	3.2258	0.0000	0.0000	0.0000	0.0000	9.6774	3.2258	1.6129	
7630	2.4390	7.3171	0.0000	0.0000	0.0000	2.4390	17.0732	7.3171	0.0000	
1041	1.7544	0.0000	1.7544	1.7544	5.2632	3.5088	15.7895	7.0175	0.0000	
1081	0.0000	0.0000	0.0000	7.6923	3.8462	0.0000	30.7692	11.5385	7.6923	
120	0.0000	0.0000	0.0000	0.0000	6.6667	6.6667	6.6667	6.6667	0.0000	
140	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	14.2857	7.1429	0.0000	
1101	1.7241	5.1724	5.1724	0.0000	1.7241	1.7241	13.7931	0.0000	0.0000	
160	0.0000	2.7778	2.7778	2.7778	11.1111	8.3333	33.3333	11.1111	2.7778	
230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7321	7.6923	1.2821	0.0000	0.0000	3.8462	3.8462	20.5128	2.5641	2.5641	
7331	7.8431	1.9608	3.9216	0.0000	3.9216	0.0000	25.4902	7.8431	0.0000	
7351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
7451	0.0000	0.0000	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	
7501	3.4483	6.8966	0.0000	0.0000	1.7241	1.7241	13.7931	0.0000	0.0000	
7631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13041	11.6788	0.7299	2.9197	0.0000	1.4599	8.0292	24.0876	4.3796	1.4599	
13071	10.0000	6.2500	0.0000	0.0000	0.0000	7.5000	28.7500	3.7500	3.7500	
5490	9.0909	4.5455	4.5455	0.0000	0.0000	9.0909	31.8182	0.0000	4.5455	
13361	9.6774	8.0645	1.6129	1.6129	1.6129	1.6129	22.5806	0.0000	0.0000	
14961	13.0435	6.5217	4.3478	0.0000	2.1739	6.5217	35.8696	5.4348	2.1739	
18121	2.1739	0.0000	0.0000	0.0000	0.0000	0.0000	6.5217	0.0000	0.0000	
4601	1.5625	6.7708	2.0833	0.0000	1.0417	1.5625	16.1458	1.5625	2.0833	
10471	5.1546	5.1546	2.0619	0.0000	1.0309	3.0928	23.7113	3.0928	2.0619	
11651	8.6957	1.8634	3.1056	0.0000	6.8323	6.2112	26.0870	4.9689	0.6211	
11991	3.4965	4.8951	2.0979	0.0000	1.3986	3.4965	17.4825	2.7972	1.3986	
4430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	
12381	1.3158	2.6316	1.3158	0.0000	0.0000	2.6316	10.5263	2.6316	0.0000	
12391	4.8611	3.4722	2.0833	0.0000	0.0000	2.7778	15.9722	2.7778	0.6944	
4770	4.5455	0.0000	0.0000	0.0000	4.5455	9.0909	22.7273	4.5455	0.0000	
6330	2.6667	2.6667	1.3333	1.3333	1.3333	4.0000	14.6667	1.3333	1.3333	
6950	1.0050	7.5377	1.0050	0.0000	0.5025	1.5075	14.5729	1.5075	2.0101	
6960	4.5249	1.8100	1.8100	0.4525	0.9050	1.8100	14.0271	2.7149	1.3575	
6980	5.7971	4.3478	1.4493	0.0000	1.4493	2.8986	17.3913	0.0000	0.0000	
14751	4.1176	5.8824	3.5294	0.5882	1.1765	1.1765	18.2353	2.3529	1.7647	
6180	3.8462	3.5256	1.2821	0.0000	1.2821	4.8077	16.3462	2.2436	1.6026	
6200	5.8824	8.8235	0.0000	0.0000	5.8824	2.9412	23.5294	5.8824	0.0000	
6730	6.2500	0.0000	4.6875	0.0000	4.6875	4.6875	21.8750	6.2500	3.1250	
16191	0.0000	6.2500	6.2500	0.0000	0.0000	3.1250	15.6250	0.0000	0.0000	
16321	3.3333	4.4444	1.1111	1.1111	1.1111	4.4444	15.5556	2.2222	0.0000	
16861	2.5000	3.7500	0.0000	1.2500	0.0000	3.7500	20.0000	6.2500	2.5000	
17181	2.9851	4.4776	0.0000	0.0000	0.0000	0.0000	8.9552	0.0000	1.4925	
7030	5.1546	4.1237	1.0309	0.0000	3.0928	4.1237	23.7113	8.2474	1.0309	
17581	4.7904	4.1916	2.3952	0.0000	1.7964	2.3952	16.7665	2.3952	0.0000	
7020	1.6129	6.4516	0.8065	0.0000	2.4194	1.6129	16.1290	2.4194	1.2097	
7040	11.0497	3.3149	3.3149	0.0000	1.1050	6.0773	27.0718	3.8674	2.7624	
17691	5.8824	5.8824	5.8824	0.0000	1.9608	0.0000	25.4902	1.9608	7.8431	
15741	4.4248	4.4248	2.6549	0.0000	0.8850	2.6549	15.0442	0.0000	0.0000	
15761	0.0000	0.0000	0.0000	0.0000	0.0000	4.5455	9.0909	0.0000	0.0000	
